2025-11-15 18:07:17-0500: Running with following config:
logDir = analysis_logs
maxVisits = 500
nnCacheSizePowerOfTwo = 23
nnMaxBatchSize = 64
nnMutexPoolSizePowerOfTwo = 17
nnRandomize = true
numAnalysisThreads = 2
numSearchThreads = 16
reportAnalysisWinratesAs = BLACK

2025-11-15 18:07:17-0500: Analysis Engine starting...
2025-11-15 18:07:17-0500: KataGo v1.16.4
2025-11-15 18:07:17-0500: nnRandSeed0 = 8950608039752071039
2025-11-15 18:07:17-0500: After dedups: nnModelFile0 = ../../katago_repo/run/kata1-b28c512nbt-s11653980416-d5514111622.bin.gz useFP16 auto useNHWC auto
2025-11-15 18:07:17-0500: Initializing neural net buffer to be size 19 * 19 allowing smaller boards
2025-11-15 18:07:20-0500: Found OpenCL Platform 0: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-15 18:07:20-0500: Found 1 device(s) on platform 0 with type CPU or GPU or Accelerator
2025-11-15 18:07:20-0500: Found OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) (score 11000300)
2025-11-15 18:07:20-0500: Creating context for OpenCL Platform: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-15 18:07:20-0500: Using OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) OpenCL 3.0 CUDA (Extensions: cl_khr_global_int32_base_atomics cl_khr_global_int32_extended_atomics cl_khr_local_int32_base_atomics cl_khr_local_int32_extended_atomics cl_khr_fp64 cl_khr_3d_image_writes cl_khr_byte_addressable_store cl_khr_icd cl_khr_gl_sharing cl_nv_compiler_options cl_nv_device_attribute_query cl_nv_pragma_unroll cl_nv_copy_opts cl_khr_gl_event cl_nv_create_buffer cl_khr_int64_base_atomics cl_khr_int64_extended_atomics cl_nv_kernel_attribute cl_khr_device_uuid cl_khr_pci_bus_info cl_khr_external_semaphore cl_khr_external_memory cl_khr_external_semaphore_opaque_fd cl_khr_external_memory_opaque_fd cl_khr_semaphore)
2025-11-15 18:07:20-0500: Loaded tuning parameters from: /thayerfs/home/f004h1v/.katago/opencltuning/tune11_gpuNVIDIARTX6000AdaGeneration_x19_y19_c512_mv15.txt
2025-11-15 18:07:21-0500: OpenCL backend thread 0: Model version 15
2025-11-15 18:07:21-0500: OpenCL backend thread 0: Model name: kata1-b28c512nbt-s11653980416-d5514111622
2025-11-15 18:07:23-0500: OpenCL backend thread 0: FP16Storage true FP16Compute false FP16TensorCores true FP16TensorCoresFor1x1 false
2025-11-15 18:07:23-0500: Loaded config ../../katago_repo/run/analysis.cfg
2025-11-15 18:07:23-0500: Loaded model ../../katago_repo/run/kata1-b28c512nbt-s11653980416-d5514111622.bin.gz
2025-11-15 18:07:23-0500: Analyzing up to 2 positions at a time in parallel
2025-11-15 18:07:23-0500: Started, ready to begin handling requests
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_977"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_978"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_979"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_980"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_981"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_982"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_983"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_984"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_985"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_986"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_987"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_988"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_989"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_990"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_991"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_992"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_993"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_994"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_995"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_996"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_997"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_998"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_999"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1000"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1001"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1002"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1003"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1004"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1005"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1006"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1007"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1008"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1009"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1010"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1011"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1012"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1013"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1014"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1015"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1016"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1017"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1018"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1019"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1020"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1021"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1022"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1023"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1024"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1025"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1026"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1027"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1028"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1029"}
2025-11-15 18:39:58-0500: Error: {"error":"Illegal move 173: T7","field":"moves","id":"query_1030"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1069"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1070"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1071"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1072"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1073"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1074"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1075"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1076"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1077"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1078"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1079"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1080"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1081"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1082"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1083"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1084"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1085"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1086"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1087"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1088"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1089"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1090"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1091"}
2025-11-15 18:42:37-0500: Error: {"error":"Illegal move 188: J5","field":"moves","id":"query_1092"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1131"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1132"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1133"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1134"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1135"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1136"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1137"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1138"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1139"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1140"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1141"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1142"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1143"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1144"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1145"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1146"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1147"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1148"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1149"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1150"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1151"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1152"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1153"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1154"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1155"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1156"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1157"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1158"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1159"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1160"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1161"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1162"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1163"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1164"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1165"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1166"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1167"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1168"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1169"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1170"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1171"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1172"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1173"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1174"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1175"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1176"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1177"}
2025-11-15 18:45:29-0500: Error: {"error":"Illegal move 90: L6","field":"moves","id":"query_1178"}
